index,Gene,MSE,r2,pearson_correlation
402,SERPINB1,0.013223898022080124,-0.13018838420457945,0.0036145554848309256
403,CYP3A43,0.015318035889304162,-0.0673782499870994,0.09914609521161767
404,SLC7A9,0.014995017268839601,-0.032634783738710205,0.13134847734329094
405,SPAST,0.01803326079653838,-0.17168219040016264,0.004908721458718654
406,NRXN3,0.00813624745638735,-0.2996806900777893,-0.20388362461440485
407,NRXN3,0.007940175929083164,-0.2683603081354655,-0.19734216675898883
408,OSBPL5,0.007907132774229407,-0.09371676921694294,0.07601768104733497
409,AQR,0.05019228592737239,-0.17791257014696615,-0.06682329118870096
410,CPS1,0.012547950696103177,-0.16662259478610197,0.023950013208610173
411,C8B,0.012741605902432123,-0.2755025935674513,-0.11010025628240148
412,FHL1,0.008307704295607562,-0.19030296176031736,-0.025006974761466887
413,RTF2,0.08488793551612905,0.06544931484173999,0.2782744447069228
414,GABRA1,0.010556607411356217,-0.19910468853506602,-0.02640284191100717
415,NLRP2,0.015295060992758286,-0.27887413004113615,-0.14881540262813525
416,SLC45A4,0.012861281103593738,-0.10614396163935647,0.07532565643228618
417,RNF10,0.01648252712539506,-0.1307767233984236,0.045029644752875034
418,ZNF839,0.015317919923400404,-0.10928539359871547,0.04309347438537211
419,ZDHHC6,0.007474864487456982,-0.0896330410833015,0.11599919994302686
420,GRAMD1B,0.009009359859485214,-0.06807006174872776,0.13742729176865728
421,RNH1,0.04071036656940611,-0.0718713438663221,0.0757713889112502
422,NDUFS1,0.09539249170623025,-0.10497852663015173,0.09526956074405356
423,RB1CC1,0.05276305621846761,-0.10821978084115713,0.041032123038030506
424,ERP44,0.01837061249649869,-0.018423772958488627,0.21572452105987436
425,ALAS1,0.0370135714377696,0.1367942598125571,0.38583206328381514
426,BIRC3,0.010981551985757733,-0.14588301610533683,0.016274484881315786
427,AKAP11,0.00759528351341213,-0.16921156273980142,0.02684080977828193
428,GLRX2,0.022184850639922444,-0.09047131394486696,0.06141555420144735
429,SNAPC1,0.12441977236522385,-0.08008424015499416,0.07277948371408381
430,DERA,0.012617721883096528,-0.21439587006096095,-0.020023232405977438
431,STRAP,0.11770401603092946,0.022637090941484472,0.20544520240545905
432,ABCC2,0.006602520450123689,-0.26265994874258025,-0.013261802722327175
433,DEF6,0.012954233209196794,-0.05173216732242847,0.12069123903245667
434,PLEKHO1,0.011967618711599464,-0.21882790314897815,-0.061604625927571634
435,GCLM,0.021192538083014564,0.050953228125537264,0.2958348616622629
436,UBR2,0.019607459959242728,-0.0074075180931745255,0.1770604076047656
437,EHD2,0.013694289394347296,-0.2491236181845855,-0.17147137188981007
438,DEPDC1,0.0243547193997182,-0.1302389909670434,0.07188215215734267
439,CCDC28A,0.013381182582089868,-0.2480289967514151,0.08354516165990523
440,RRAGD,0.024341759139518908,0.010674682635193666,0.18898985551027725
441,HSF2,0.014221249661827645,-0.1420428117792203,0.052274528056185286
442,PHF20,0.021959743410953657,-0.17007066099473644,0.032467235212206104
443,HSD17B6,0.010528444950319786,-0.1105348309218892,0.008447530640121503
444,NR1H3,0.009843600932426576,-0.08380920643424572,0.12630721515599713
445,TYMP,0.015441943748533856,-0.10733099295566029,0.06064522239043042
446,NCAPH2,0.14477829184686403,-0.04414404616113643,0.12498714024964074
447,TOMM34,0.010822969678978176,-0.19900582463572225,0.05247715681303213
448,SEC63,0.05447001034498686,-0.07619528708568479,0.07181919334481983
449,KPNA6,0.029193851217298724,-0.13301755594889175,-0.01856736439829336
450,VIM,0.01052770865918168,0.02836092627445641,0.25063426353852947
451,FAS,0.009713830138216362,-0.08916767165493988,0.11314786796124995
452,RNASET2,0.015330623219538986,-0.04980986877288052,0.11743065588255115
453,CD44,0.01873925947231261,-0.03320817887742189,0.16855511324857655
454,KCNG1,0.0260622874476567,-0.04459413466373574,0.11099805283578337
455,AGPAT4,0.011897785502373125,-0.0550675995377945,0.12343714513064098
456,SLAMF7,0.011199858632355177,-0.22584156085485474,-0.004277249321131383
457,BTN3A1,0.011676896353675947,-0.22107412597212472,-0.05509823759846405
458,MIPEP,0.0988953045243758,-0.1498909065583982,0.023046279249339264
459,PRKCH,0.015229667443796176,-0.24951197746633968,-0.05071275811997014
460,INSRR,0.00995559331326745,-0.17033241602914218,0.0032050144634088295
461,IFNGR1,0.01326200331423846,-0.15129187725161808,-0.06748241485147134
462,B4GALT7,0.022586317546002398,-0.03809705593005974,0.11384039897368706
463,SH2D2A,0.016990285304504364,-0.07776869152004506,0.09660715730856209
464,VRK2,0.012223876123570314,-0.10457973390482223,0.0799936129277517
465,TNFRSF1B,0.009300610641598456,-0.10365147417548926,0.09296614839924443
466,VEZT,0.06068762853545437,-0.07815866915254377,0.1493464584931517
467,POU2F2,0.01328010935138115,0.03288146249075519,0.25073995610222116
468,BRD9,0.05191619030521743,0.10580189008773588,0.36940573990580977
469,SNX1,0.021343975465472516,-0.10739719259184843,0.06397105495101171
470,TBPL1,0.010920529516352022,-0.18586250618804634,0.10738988802696019
471,BMAL2,0.018013516226331606,-0.03799026776569536,0.1439235671466563
472,BCLAF1,0.07905914464188825,0.11006478897216299,0.3318356878840427
473,SLC39A9,0.04479479208800085,-0.014898202132259897,0.19354346520269503
474,ANK1,0.011093241643708725,-0.057882032953461504,0.1464931972363676
475,IBSP,0.009172040559988394,-0.18493730613101023,-0.14780169362354537
476,TFB1M,0.05294037409888501,-0.09024634262609976,0.10614798693347935
477,RABEP1,0.014234231975179886,-0.1737109109617232,-0.04080100017289142
478,HMGB3,0.00833791091002719,-0.4641463884544039,0.019520818815031045
479,NUP160,0.06295986024721534,0.07709287137117882,0.29222556043244113
480,BAK1,0.03748501231643117,-0.12038853257739679,0.046363889252466726
481,MUSK,0.007956101908045665,-0.07682355591350332,0.12425730660135506
482,IKZF2,0.015656237693267423,-0.1509540039423507,-0.006362651748431692
483,GRN,0.011916188505300549,-0.05660131009599478,0.11928504498198855
484,FAM13B,0.014545982736686485,-0.07256132754549616,0.07732029306304455
485,ARHGAP31,0.013179613008780136,-0.15062880881573149,-0.02504069976841367
486,CENPQ,0.03403217568978511,-0.12131179452761165,0.028334821460854604
487,SARS1,0.18892779303380924,-0.08534060251409703,0.04458697170161631
488,RANBP3,0.04062501217561528,-0.07556693466344289,0.07498334849031095
489,ARID4A,0.026493941202058474,-0.08564346946224566,0.06849182272862986
490,EIPR1,0.04866871274726098,-0.09023990633230428,0.07208366516126691
491,PNPLA6,0.019573697207196854,-0.11842833853800827,0.031026719747174747
492,IFT88,0.007616454548536001,-0.08223250786669611,0.09219346811782421
493,ALG1,0.10232922197881976,0.1202227588469833,0.35902052110984617
496,CHPF2,0.010692898203607597,-0.15146613277488985,0.041172901096230036
497,FUT8,0.01597504725717664,0.0946425602338139,0.3388187926182229
498,UBA6,0.03608248459636579,0.054355680046861754,0.30779948256408524
499,GAB2,0.050103914467915255,-0.04208688238172997,0.049838061958779066
500,ATP6V0A1,0.03662359358901517,-0.10096861997399986,0.02808875522801704
501,PIAS1,0.049454389992751306,-0.09148721906007617,0.06651274521458903
502,SLC4A7,0.07418643097264802,0.06654672502941306,0.283351753242372
503,APBA2,0.02030590882468462,-0.1974709255788465,-0.07354205356015943
504,MAP2K3,0.029616389792153332,-0.06965427098868537,0.05216487735589158
505,CLXN,0.019674852586126668,-0.043851036728723036,0.11080621975535114
506,TMSB10,0.03497201735716656,-0.0799516909618152,0.09140107542776792
507,ASTE1,0.011110392696631877,-0.04903454985102518,0.10665845615910823
508,RNF19A,0.013496572208030301,-0.27514853805755823,-0.062221333347222005
509,PEX3,0.01926365324635302,-0.0351897974317501,0.1405702203481434
510,GABARAPL2,0.012441587295474453,-0.24189920404700715,-0.05089124933201653
511,MYOC,0.009197059222655058,-0.16939311719877925,0.032102402608075446
512,SH3YL1,0.027180858662991234,-0.016157806277100617,0.1496944682696518
513,FAM136A,0.04615668106802047,-0.10699668113467276,0.01869539629880112
514,VCL,0.03984327181829488,0.14849965967199852,0.41250544579361403
515,DEPDC1B,0.01595768582437295,-0.1618321333898305,0.015756717492711483
516,DAPK2,0.015100045365803682,-0.1365621034960831,0.0406649421889382
517,NSMAF,0.014456769931868901,-0.17746270718431711,-0.03863658785417578
518,ADSS2,0.10444232645153427,0.10884636341352605,0.37475702627684165
519,STAP1,0.012160376271761975,-0.09509709163314195,0.044052824774761676
520,TIMP2,0.013030814474899918,-0.10949875928360431,0.007055086634454914
521,RFC1,0.025332851862569096,-0.005905063322875215,0.21607003804670455
522,TBC1D23,0.013539583469403038,-0.18286209431678135,0.07904999581799226
523,CUL3,0.07299881156544895,-0.0438007860768288,0.08532602192294522
524,MYOM2,0.011501151071556494,-0.17895883496723242,0.03439678973066206
525,OTC,0.005101818291430179,-0.31472621173222093,0.01476170395831517
526,CYP46A1,0.016381785816300377,-0.07286947354079265,0.05760602673516058
527,ZZZ3,0.02720802887977463,-0.09297072708746446,0.04830635459697354
528,SLC18A1,0.012122304633302683,-0.2918056997443139,-0.10564803899903003
529,USP2,0.014498557407406971,-0.2120737512241888,-0.0375838087572382
530,CASR,0.011008108223234423,-0.08605124686264398,0.10967685272606006
531,TUBG2,0.017786603774486535,-0.2021167735036209,-0.04868381015426726
532,RPL26L1,0.05525411830083678,-0.2250839877541908,-0.10586165262585112
533,FLT4,0.01183159303563326,-0.1129288510332247,0.07876412929605557
534,NSUN2,0.015514937989109622,-0.18239947748035656,0.047459628838620614
535,FBXO42,0.05880644399831977,0.005672210937443634,0.21468623113623786
536,MFAP3,0.011332075761555736,-0.08466413109607496,0.09388403344355466
537,MRI1,0.015341473091367389,-0.16172581816725717,-0.02559042517032288
538,METTL1,0.11855124837644108,-0.07911172484987894,0.03718946343003106
539,HOXC8,0.01409703483790438,-0.2230700531049732,-0.10036173380380628
540,AGA,0.008334563212968972,-0.06960186841515692,0.11358352967214913
541,PI4K2B,0.01132914825314179,-0.14269206551366076,0.06191227999103208
542,BOD1L1,0.021205641203318488,0.0465576874169088,0.2276622436232511
543,MAT2B,0.00998277167886611,-0.16404398100958528,-0.028841839629562254
544,TLL1,0.01476659555329579,-0.16210737948927112,-0.03776519100352778
545,EDC4,0.04196486709128736,-0.08047662478863882,0.03060352074973904
546,TRIO,0.02365485269111856,0.17888726518289455,0.44099295796628096
547,VCAN,0.02433769900407307,-0.11385607297137001,-0.01889133997671394
548,CLEC16A,0.0125501420463593,-0.17365812842648687,0.06053848831427531
549,MSR1,0.01074724516519177,-0.30334001140405387,-0.10428713111386083
550,CDH1,0.04378922156103658,-0.029369250738257913,0.09760222057623234
551,MTREX,0.10188481339573231,-0.03122821244644247,0.14967723331158586
552,DNAH5,0.0136823007759569,-0.09757828381429512,0.11342474625297802
553,ZFYVE16,0.022455212645866595,-0.22157088784226353,-0.13149803836420668
554,RIPOR1,0.013751337678437506,-0.15487481156879923,-0.0012705543992565232
555,C6,0.009877416281100174,-0.03265466084426549,0.1365789489421609
556,RAI14,0.010569627034617496,-0.0831741044541976,0.08759780833882556
557,SOX30,0.006976221498643559,-0.1748991196200207,0.08231368324960153
558,PNKP,0.07738475743818522,-0.05546590413049768,0.09925989318363511
559,BEST2,0.014869489151608671,-0.08928949907975614,0.09340393882157676
560,PHLPP2,0.009715078961213207,-0.2121837420596573,-0.033842977740870125
561,SPDL1,0.06391496441098475,-0.014902323857910238,0.13571877757257172
562,STAU2,0.01073760678988281,-0.14110732906195556,0.06562762701446953
563,SLC66A1,0.015967427438281202,-0.0687894536037923,0.1124779682171437
564,CTNS,0.013077426976761284,0.014998223870374972,0.2127751152560949
565,RTN4R,0.013477661068097668,-0.10433353948599788,0.061572411514179345
566,PHF23,0.03561067245286334,-0.09046468797831264,0.009012467791652917
567,CDH10,0.01039104143755395,-0.08037673914002785,0.12217434859426313
568,INPP4A,0.02570107648718698,-0.047913415668032755,0.0978573310041776
569,RAB27B,0.006164766898929187,-0.22194205279105494,-0.024168677514444938
570,PSMA4,0.12706330452283496,-0.036931854344184556,0.1473045083542038
571,MYO16,0.010214728240576613,-0.305486192371742,-0.09470071644957662
572,LSG1,0.0568703305117471,-0.15589828858742583,0.0009291316257358809
573,PARP3,0.01446869450410616,-0.06896322942497157,0.11945515549279609
574,TNC,0.010988540931681043,-0.18768604358494834,-0.09793892463988131
575,THAP3,0.017525806466592946,-0.0373843687328943,0.18783694904589604
576,RIPOR3,0.01599492726594766,-0.126749427273964,0.05977733485395747
577,TDP1,0.021350231368509606,-0.1695312541389682,-0.014305519477847752
578,AIFM2,0.015566282325915618,-0.042567869217390975,0.15468125203953728
579,SPATA7,0.009300838458229767,-0.1495934216241821,0.048403545871829066
580,MED17,0.052732324206301064,-0.037698124712072456,0.1572832083585242
581,RETSAT,0.011984031506806977,-0.060635635383070596,0.12770081070699416
582,CAPG,0.012937509485330487,-0.032081432002185384,0.19251885553215317
583,AP2S1,0.16476150360826627,0.014484622934155533,0.24983545287044975
584,USH2A,0.011637345530268876,-0.05579081978985534,0.09716886070044815
585,ZPBP,0.01423959339954191,-0.1729284833008986,0.05076423777727222
586,TG,0.009603460032180763,-0.12124072473486724,0.053322701143966846
587,ADAM28,0.007700456876516438,-0.06688266207800186,0.12179846206862596
588,BARX2,0.019429894818433643,-0.1880624504301165,-0.03179220936655545
589,DCUN1D1,0.015955707454176606,-0.17014669024332418,0.00483381522548865
590,JADE2,0.02757259232874527,0.005315191933563446,0.17751969923670446
591,ZIC2,0.014452428071067527,-0.07633668803129501,0.10217195488157262
592,LCP2,0.006182736698847489,-0.10567215599148971,0.09812298774617023
593,TRIT1,0.09419837900053121,-0.0401010223707281,0.14283162807521685
594,ADRB1,0.00898781347525785,-0.16750434081606635,0.012991197310184117
595,GUCA2B,0.009642070076178358,-0.09989752149355358,0.09600268244083242
596,CUL7,0.02424610588975813,-0.1375591582205049,0.013122581875080051
597,CTNNA1,0.05664503988034571,0.049665313359835705,0.23952025147196082
598,PHKA2,0.014231954605939252,-0.02239212679859781,0.15193151860204157
599,CNTLN,0.015116325370031214,-0.08311916048570134,0.033411410497716884
600,EPHA3,0.00976855471495913,-0.04522842606886979,0.17614239119825484
601,HSPA5,0.07755800354780887,0.01073598122583086,0.17517677357507863
602,DSG2,0.013940834154890377,-0.22617853385522735,-0.09365059214725104
603,GEMIN8,0.06687292980988102,-0.07273706818012249,0.04512595590430388
604,OFD1,0.014582896765108459,-0.18971571480789362,-0.008152695717741465
605,GPM6B,0.008650677898370093,-0.05735471460075514,0.09976140244596131
606,MAGEC2,0.016253203965260962,-0.16331279916436814,-0.042786973490252164
607,PREX2,0.014299996995238973,-0.05320739094962135,0.0929665438264754
608,WDR37,0.013594562832141197,-0.013728267478538392,0.2190851155963859
609,YTHDC2,0.013061249120245672,-0.040544267312784044,0.13213664730889157
610,CTPS2,0.005597222041747538,-0.13097901097846165,0.02605380222429577
611,ATP6V1H,0.08859025670760891,0.023337248099728036,0.20654378107037397
612,POLR2B,0.08121189462295507,-0.040837304053733536,0.12366238445048758
613,ATOSA,0.012429299252878293,-0.06850393803831167,0.07857160971059496
614,ARAP2,0.012156820624957205,-0.11768290586260677,0.09172918027267335
615,TPR,0.05588054873618885,-0.03936565356251842,0.09732257438133111
616,CP,0.008364180799703438,-0.16920454247494976,0.008854405112556947
617,KATNIP,0.011178061448772814,-0.17752001767967163,-0.017914954655025992
618,DTNBP1,0.015896338266037882,-0.0650132397463914,0.15676345596018756
619,XK,0.009243573728416528,-0.05030600423076592,0.15301151386048134
620,ANO2,0.007849908708861084,-0.10719659682685023,0.145976088034321
621,C12orf4,0.010527849097101806,-0.15606458488571673,0.0028078341562287256
622,SCML1,0.009941421414544831,-0.24912893680280312,-0.06341507648788924
624,ARHGAP6,0.011207809762482349,-0.2609602838229901,-0.09822269178380187
625,FAM184B,0.007517116891490911,-0.1829762944217499,-0.04094728779894065
626,MAP4,0.021765874229084423,-0.11380969668335572,-0.006366888495624194
627,GOPC,0.01084906117213298,-0.336604127219694,-0.07592817953287108
628,ROS1,0.010478121128692973,-0.21034624532901502,-0.10634790541890096
629,USP28,0.03150936346327968,0.02155911274024702,0.22660641526200834
630,HDAC9,0.008448159384636342,-0.0798050097005476,0.1434979577738237
631,TSPAN17,0.018844085220577074,-0.07082675652686188,0.1189694916845539
632,NOP16,0.09902982839157988,-0.09801900037434552,0.006792718295165394
633,CC2D2A,0.006762321579429486,-0.1584866973359429,0.0757782713549213
634,RRM2B,0.012566822411209192,-0.16927670393908834,-0.003019941137900056
635,ZNF800,0.010288582399118755,0.001104920885114713,0.21341076819243512
636,TNFRSF17,0.009367582865627156,-0.03235117029273615,0.14976275701903155
637,SNX29,0.011917317744328072,-0.22018787295241715,-0.057505042809616685
638,LMO3,0.013839428072994178,-0.11878059088072246,-0.05387903010074087
639,MRPS10,0.054592532215431845,-0.08345980601117553,0.15959272034589533
640,RSF1,0.016202378109762845,-0.04970103928294911,0.07863022575258627
641,VPS13D,0.055501196390558984,-0.06102456784324528,0.09055100733575433
642,CELF2,0.014602106335530598,-0.24581331728113032,0.056564505981420966
643,FAM120A,0.0154295596475338,0.0028269269492450233,0.25585565997129994
644,R3HDM1,0.017204298473067956,-0.09519135064257811,0.06806997572562014
